"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"229057_at",-7.50183985635294,7.56086349639437,-3.81602487904549,0.000313494793509533,0.00714188558995246,-0.117103721654223
"1569538_at",-1.90906708229412,4.28453803919718,-3.81264427608332,0.000316990034049288,0.0072085319067146,-0.127514647210125
"228165_at",-3.42090393761764,5.58633068933803,-3.81205946377914,0.000317598454808255,0.00721804296634282,-0.129315063146428
"209026_x_at",1.44144022852941,13.4207556742254,3.80884343721152,0.000320964362437324,0.00728293715428494,-0.139212956063685
"226356_at",-1.85546466894118,5.73570238928169,-3.80878151410697,0.000321029505694227,0.00728293715428494,-0.139403484964389
"215306_at",-4.90155685488235,6.48099226821127,-3.80775136107949,0.000322115089744035,0.00730319959148453,-0.142572844788531
"1568678_s_at",2.66358278782353,7.10840491843662,3.80746674481249,0.000322415640507143,0.00730564968346753,-0.143448399640957
"1563933_a_at",-6.63013016223529,4.24767058890141,-3.80614215259384,0.000323817930468281,0.00733304638006751,-0.147522665016242
"204020_at",-1.95522323117647,11.0458173783521,-3.80581907726764,0.000324160842273781,0.00733376236362489,-0.14851626827105
"243371_at",-2.39108887576471,2.74342905332394,-3.80563714731938,0.000324354095648623,0.00733376236362489,-0.149075762560747
"212845_at",-4.32742663158823,10.0756518711549,-3.80556644308263,0.000324429230345318,0.00733376236362489,-0.149293196843153
"243915_at",-3.67245934655882,4.00508159876056,-3.80341682230327,0.000326721528503184,0.00737968668352187,-0.155902662441418
"243843_at",-2.67141034788235,4.32887049632394,-3.80329706039587,0.000326849694762087,0.00737968668352187,-0.156270828162683
"238526_at",-2.98732140423529,6.55361077912676,-3.80256522151785,0.000327633938101725,0.00739299553312299,-0.158520453239595
"243998_at",-4.80551316805882,4.30174178849296,-3.80195494258666,0.000328289295387307,0.00740338200661311,-0.160396206826324
"239353_at",-2.29198083670588,2.85366775632394,-3.80167193807722,0.000328593630192418,0.00740584479829159,-0.161265986593279
"216621_at",-2.12986821170588,3.92776436408451,-3.80129199698281,0.000329002632878073,0.0074068725232246,-0.162433626309898
"238424_at",1.7099387832647,5.66258468878873,3.80114835242904,0.000329157391799368,0.0074068725232246,-0.162875057794368
"211576_s_at",2.55515150555882,7.07352998222535,3.80108590606497,0.00032922469164462,0.0074068725232246,-0.163066957379206
"240145_at",-2.3310690322647,5.3598288743662,-3.79994556360112,0.00033045598540004,0.00742613012637554,-0.166570922552873
"202172_at",1.71546897891177,10.6881797511972,3.79993077106778,0.000330471986706231,0.00742613012637554,-0.166616371760552
"202138_x_at",1.64512639485294,10.0661310571268,3.79944055655524,0.000331002679268301,0.00743365425381603,-0.16812246588715
"244204_at",-2.97167208126471,3.21015523911268,-3.79836668201986,0.000332168080874315,0.00745532843516344,-0.171421329209942
"1552422_at",3.63717891802941,6.70009184980282,3.79818959391602,0.0003323606395188,0.00745532843516344,-0.171965275506875
"221952_x_at",1.21124177441177,12.6670807905634,3.79734132108756,0.000333284502116018,0.00747034825855478,-0.174570625056918
"206722_s_at",3.67787412691177,6.25706817111268,3.79706819022604,0.000333582495001333,0.00747034825855478,-0.175409431242166
"225781_at",-2.42403763641176,8.61245149864789,-3.79703318359381,0.000333620706598787,0.00747034825855478,-0.175516936647273
"211988_at",1.98741169735294,12.201245237662,3.79447569146061,0.000336423717650616,0.00752643686317366,-0.18336934144696
"228487_s_at",4.83292147138235,7.35485148898592,3.79438621228477,0.000336522194150964,0.00752643686317366,-0.183644014957873
"200700_s_at",1.87314750661765,10.601727813,3.79287980418701,0.000338184226385149,0.00755915437468902,-0.188267622807127
"215230_x_at",1.66733681647059,12.0243491456338,3.791293172452,0.000339943271487324,0.00759400054504409,-0.193136233079901
"210650_s_at",-3.99484901258823,5.99512613573239,-3.79095878107178,0.000340315116521304,0.0075978352543821,-0.194162158787802
"225943_at",2.74639756182353,6.37617703757746,3.79056001736702,0.000340759053275628,0.00760327402000187,-0.195385508108164
"243308_at",-3.43438993194117,7.03480331319718,-3.7887414272658,0.000342790701412828,0.00764411179872061,-0.200963669689251
"224847_at",4.77688533252941,11.5468093403239,3.78789708829268,0.000343737898452152,0.00765999601250855,-0.203552947562438
"222433_at",2.07644209452942,12.1596384881549,3.78764994044761,0.000344015628003549,0.00765999601250855,-0.204310791746286
"227860_at",6.13104752244118,6.51057650171831,3.78756735645065,0.000344108478719689,0.00765999601250855,-0.204564017160166
"242751_at",-3.06036650005882,4.6170017113662,-3.78608143646812,0.000345783233051494,0.0076927648459768,-0.2091196753307
"65585_at",2.38325121729412,6.52941331459155,3.78501999711577,0.000346984339738065,0.00771496404828266,-0.212373247253591
"241619_at",-1.99180538747059,3.4944609798169,-3.78366712696605,0.000348521017422274,0.00774459408386709,-0.216519306739768
"232442_at",-2.37580337482353,3.14573173532394,-3.78313434246177,0.000349127975618158,0.0077535419465252,-0.218151847155176
"221588_x_at",-1.89954068264706,9.52475524484507,-3.78245188190473,0.000349906926549436,0.00776629677792824,-0.220242811738586
"202123_s_at",1.83971018,10.460728444338,3.77985003412022,0.000352891935022926,0.0078279722395442,-0.228212366908615
"214246_x_at",-1.95544920664706,9.80410029501408,-3.77775658700611,0.000355311361219213,0.00787703703487968,-0.234622202178782
"209692_at",5.12376637535294,5.87281104142253,3.77689393884317,0.00035631294987521,0.0078946302974686,-0.237262866080563
"205870_at",-2.92073032864706,3.06537872147887,-3.77635653185359,0.000356938279198019,0.00790387132361822,-0.23890774057146
"210983_s_at",2.60713518688235,10.1953238021268,3.7756685098237,0.000357740398850916,0.00791701405130477,-0.241013399587527
"240841_at",6.74671340170588,5.58107498442253,3.77490187816471,0.000358636197227007,0.00793163967328001,-0.243359358989958
"226888_at",1.75579600182353,9.74413142628169,3.7747454568726,0.000358819236945296,0.00793163967328001,-0.243837985370087
"244787_at",-1.87843787008823,2.87363760629578,-3.77423940799,0.000359412013825463,0.00794011849402306,-0.245386336865667
"224851_at",4.59268518988236,10.3141631053944,3.77300468586187,0.000360862283207571,0.00796752012615483,-0.24916365956141
"231395_at",-4.10502052255882,3.51831517714084,-3.77258373001801,0.000361358005388,0.00797382659098613,-0.250451292823022
"226525_at",-3.14486478152941,8.92006620109859,-3.77199374469852,0.000362053875857154,0.00798022558230951,-0.252255808587221
"212626_x_at",1.03568745882353,12.5434569756338,3.77198134397411,0.000362068515907071,0.00798022558230951,-0.252293735280138
"201020_at",-1.91690322223529,10.6784897723099,-3.7708529252717,0.000363403079571424,0.00800499157403007,-0.255744595436578
"1563595_at",-2.89515006794118,3.85593469519718,-3.77058016402851,0.000363726376198631,0.00800746570895756,-0.256578640618653
"211228_s_at",1.49334438691176,8.86263115047888,3.76851999618993,0.0003661771474535,0.00805674635040587,-0.262876978332958
"219555_s_at",3.57526768558824,7.61314317104226,3.76719871856473,0.000367757248320293,0.00808682421943709,-0.266915256211469
"204342_at",2.55417727132353,10.0636119302817,3.76599644666064,0.000369200701475543,0.00811386417128128,-0.270589045796009
"218966_at",-5.80649863158823,5.15671401060563,-3.76479354239958,0.000370650340458929,0.00814100869315867,-0.274264036925064
"209889_at",-4.02578364635294,3.44275373338028,-3.76389655741669,0.000371734855678779,0.00816010683194469,-0.277003938559184
"208689_s_at",1.34780279258824,11.6239576073239,3.76311866692626,0.000372677836263438,0.0081760778020477,-0.279379728646083
"204240_s_at",3.36178391782353,7.66679563778873,3.76260493888493,0.000373301846600476,0.0081850365602972,-0.280948560635267
"202246_s_at",2.04486272791177,11.0151426396901,3.76226822653542,0.000373711383589529,0.00818928513438625,-0.281976746487642
"203201_at",2.7326317495,6.71123916808451,3.76184680635939,0.000374224555069888,0.00819579847843193,-0.283263515609707
"211034_s_at",-2.13511512394117,9.43992027733803,-3.76116631769721,0.000375054623357529,0.00820633891826151,-0.285341137688905
"244324_at",2.72654516605882,7.54972139697183,3.76100043288762,0.000375257238636883,0.00820633891826151,-0.28584757047741
"235930_at",-3.29580452682353,3.89411148980282,-3.75969630840249,0.000376853777593361,0.00823437436659668,-0.289828470967874
"204458_at",-2.14649349529412,6.73534441221127,-3.75849333401563,0.000378332248720589,0.00826192299651394,-0.293499842590777
"218630_at",2.33625588405883,5.17860003961972,3.75774612149097,0.000379253375706358,0.00827727580308172,-0.295779900208347
"223572_at",-2.08480476082353,3.0488761167324,-3.7575043393919,0.000379551892154156,0.00827903018093038,-0.296517617841557
"209355_s_at",-5.35857538247059,8.39570363795775,-3.7572292773242,0.00037989177115988,0.00828168425192537,-0.297356842208252
"205953_at",2.37832931564706,5.50463064642253,3.75599124355228,0.000381425150121527,0.00831033877595432,-0.301133653541104
"212473_s_at",-5.88775469041176,7.69423281760563,-3.75532745004888,0.000382249735491333,0.00832352636881128,-0.303158337130089
"227545_at",3.84008097155882,7.94847004287324,3.75430343141829,0.000383525150494813,0.0083465100698854,-0.30628133064459
"219689_at",-3.88786841247059,5.24581439114084,-3.75323769181064,0.00038485685296194,0.00836264937786105,-0.309530997493104
"201420_s_at",1.71345169841177,7.89751021828169,3.75319678607612,0.000384908055084063,0.00836264937786105,-0.309655716296903
"216120_s_at",-4.22152441914706,5.139071607,-3.75318103959408,0.000384927766852591,0.00836264937786105,-0.309703726023857
"212055_at",1.81631190455882,10.5935495987746,3.75297771275134,0.000385182382335985,0.00836339367229976,-0.310323641519049
"211161_s_at",6.03112089844118,9.73208150156338,3.75233288336468,0.000385990934582621,0.00837615776509366,-0.312289498566939
"242645_at",-2.26400663205882,4.04697673583099,-3.75191382535708,0.000386517262247125,0.00838180313632021,-0.313566945259007
"239548_at",-3.26576658535294,5.32620904132394,-3.75177421094456,0.000386692767341958,0.00838180313632021,-0.313992522788753
"201194_at",-1.73985556029411,12.1632465293099,-3.75088249428182,0.00038781551774882,0.00840134141588967,-0.316710451166621
"240690_at",-5.54352769705882,4.60799473392958,-3.75051076605356,0.000388284477136306,0.00840670225055981,-0.31784334952788
"1559042_at",-2.44123931038235,3.1817971371831,-3.74990582081602,0.000389048815179613,0.00841844853553423,-0.319686862150188
"239531_at",-2.17936528979412,4.57141433142253,-3.74703238994606,0.000392699047160253,0.00849135180109402,-0.328440827339652
"216330_s_at",-1.48897720864706,5.49621569159155,-3.7466727573626,0.000393158202999941,0.00849135180109402,-0.329536159658436
"1553682_at",-2.44353167388235,2.72663141714085,-3.74661639214374,0.000393230213041591,0.00849135180109402,-0.329707825141345
"1564066_at",-2.08511323155882,5.30577641464788,-3.74637170054605,0.000393542967956224,0.00849135180109402,-0.33045303727666
"202715_at",1.83796827711765,8.87211311616901,3.74614065756879,0.000393838496182042,0.00849135180109402,-0.331156654362162
"213206_at",2.07417640597059,8.35965437495775,3.7460731143154,0.000393924931193423,0.00849135180109402,-0.33136234510543
"230719_at",-1.33990993488235,3.84373855840845,-3.74602692734177,0.000393984047049759,0.00849135180109402,-0.331502997830872
"228286_at",3.23789926091176,6.58890478084507,3.74435032456869,0.000396135727701444,0.00852719523250887,-0.336608004366037
"242560_at",3.81245728767647,7.47164647725352,3.74426409650156,0.000396246692533936,0.00852719523250887,-0.336870517340942
"217665_at",1.73336316332353,7.14125910152113,3.744206261359,0.000396321135852496,0.00852719523250887,-0.337046588693789
"229551_x_at",2.59775786723529,7.19826043716902,3.74322484917751,0.000397586416014076,0.0085495721435684,-0.340034107079371
"203961_at",-7.22221801482353,8.82430148733803,-3.74255068692015,0.000398457813888582,0.00856345858908678,-0.342086041248328
"240125_at",-2.47807643855882,4.32792240864789,-3.74160936651062,0.00039967758768754,0.00858481220322179,-0.344950731958022
"232166_at",-4.15592979120588,6.15410308838028,-3.73991348926678,0.000401884144516057,0.00862732512497875,-0.350110601936127
"218089_at",1.194179304,8.69746821147887,3.73847540734868,0.000403764401675014,0.00866278920360287,-0.354484955680835
"1552283_s_at",-3.5584299247647,7.39831258207042,-3.73827562769209,0.000404026273423907,0.0086635102720514,-0.355092561446221
"1559252_a_at",-1.46315779785294,3.61112475370422,-3.73703012379915,0.000405662550606897,0.00869368517545689,-0.358880152226177
"211282_x_at",-4.98164326029412,4.78690452011268,-3.73658806988105,0.000406244820187605,0.00870125051094829,-0.360224252573411
"227249_at",4.01986218261765,7.94903478664789,3.73556676509642,0.000407593132292132,0.00872396900171904,-0.363329230026883
"204467_s_at",-4.5978357407647,8.28312009128169,-3.73543664956617,0.000407765216025968,0.00872396900171904,-0.36372476985331
"239007_at",2.13316787252941,6.72587448070423,3.7350179999465,0.000408319370857327,0.00873090332479944,-0.364997369389213
"243169_at",-2.96120840282353,3.11904165947887,-3.73480063602524,0.000408607373407456,0.0087321420328303,-0.365658070915002
